2458266.4491	13.46751864807324			
2458271.4411	13.427086671511598			
2458276.4252	13.317270458156582			
2458279.4357	13.267459711367586			
2458289.4001	13.178240959825644			
2458291.3656	13.163887926948133			
2458291.3738	13.163831858577115			
2458306.3621	13.115571732942298			
2458307.3631	13.124714792080818			
2458312.3743	13.195293541044496			
2458319.3391	13.32645540783928			
2458331.3459	13.437704888091552			
2458337.3205	13.30902174322991			
2458338.3466	13.290649239146175			
2458339.3397	13.2752666255548			
2458340.3165	13.262307358385076			
2458341.3277	13.250815541126704			
2458344.3316	13.223508742808367			
2458351.2973	13.167667447268961			
2458353.3349	13.154150907670195			
2458355.3211	13.142253422031748			
2458361.3406	13.108456033468535			
2458365.2881	13.106324649038404			
2458374.2428	13.218564916607766			
2458376.2885	13.254683575066993			
2458378.2621	13.29310120055303			
2458381.3125	13.360776633504301			
2458383.3327	13.406750755467817			
2458385.2784	13.444026155609153			
2458391.2465	13.447186832224517			
2458392.2347	13.430074326245476			
2458393.2242	13.409801683430665			
2458395.2997	13.362496385587797			
2458397.2315	13.320132329207603			
2458398.2168	13.301158038407797			
2458399.2037	13.284438162585788			
2458399.2345	13.283954078220116			
2458402.2377	13.246348589777583			
2458403.2241	13.23704367027046			
2458404.2469	13.228173909638018			
2458405.2298	13.220007629155441			
2458406.2364	13.211738435414453			
2458408.2478	13.195138617178445			
2458408.2712	13.194945769659496			
